,_wandb,late_cost,early_cost,deviation_from_balanced,_step,_runtime,converged,_timestamp,mean_error,tp,kind,alpha,tau_a,epsilon,scale_cost,lineage_info,max_inner_iterations,name
511,{'runtime': 50},0.26324432228404043,0.3204364765302078,1.6653345369377348e-15,0,51.123087882995605,True,1699610951.891831,0.29184039940712414,390-450,moslin,0.01,1,0.05,mean,precise,30000.0,fancy-sweep-89
512,{'runtime': 358},0.4289679798999594,0.5577619051535652,1.887379141862766e-15,0,359.1964464187622,True,1699611227.7906263,0.4933649425267622,270-330,moslin,0.01,1,0.05,mean,precise,30000.0,stilted-sweep-87
513,{'runtime': 156},0.37506507172825326,0.37939217215977633,2.109423746787798e-15,0,156.73477268218994,True,1699611027.1959846,0.3772286219440148,330-390,moslin,0.01,1,0.05,mean,precise,30000.0,expert-sweep-88
514,{'runtime': 113},0.5638651742846142,0.6105094324849397,2.886579864025407e-15,0,113.84417247772215,True,1699610980.3697574,0.587187303384777,210-270,moslin,0.01,1,0.05,mean,precise,30000.0,amber-sweep-86
515,{'runtime': 35},0.6539015171506489,0.6629619495627601,4.440892098500626e-16,0,36.35413384437561,True,1699610900.127024,0.6584317333567045,170-210,moslin,0.01,1,0.05,mean,precise,30000.0,iconic-sweep-85
516,{'runtime': 84},0.31761899541124294,0.3127456780915182,7.105427357601002e-15,0,84.88484120368958,False,1699610938.8042152,0.3151823367513806,450-510,moslin,0.01,1,0.01,mean,abpxp,30000.0,likely-sweep-84
517,{'runtime': 135},0.3638902229125884,0.4975017814105252,2.220446049250313e-15,0,136.46345901489258,False,1699610973.5531151,0.4306960021615568,390-450,moslin,0.01,1,0.01,mean,abpxp,30000.0,prime-sweep-83
518,{'runtime': 401},0.7547775659199327,0.8401226044873309,1.1768364061026661e-14,0,402.23806262016296,True,1699611226.1246295,0.7974500852036318,330-390,moslin,0.01,1,0.01,mean,abpxp,30000.0,dark-sweep-82
519,{'runtime': 1127},0.637811885395307,0.7706015488324068,7.549516567451064e-15,0,1128.1173150539398,True,1699611936.604244,0.7042067171138569,270-330,moslin,0.01,1,0.01,mean,abpxp,30000.0,logical-sweep-81
520,{'runtime': 333},0.9297404653281276,1.1517105490167772,8.881784197001252e-16,0,334.3544476032257,True,1699611136.5885456,1.0407255071724524,210-270,moslin,0.01,1,0.01,mean,abpxp,30000.0,sunny-sweep-80
521,{'runtime': 55},1.3268372745248185,1.5256489320249218,2.653433028854124e-14,0,55.80194163322449,True,1699610853.9567196,1.42624310327487,170-210,moslin,0.01,1,0.01,mean,abpxp,30000.0,solar-sweep-79
522,{'runtime': 64},0.25643164275487457,0.26414190055418385,3.1086244689504387e-15,0,65.04128527641296,False,1699610834.3576183,0.2602867716545292,450-510,moslin,0.01,1,0.01,mean,precise,30000.0,dulcet-sweep-78
523,{'runtime': 77},0.26420022183843245,0.32244884468168883,3.1530333899354446e-14,0,77.73596048355103,False,1699610845.6337843,0.29332453326006064,390-450,moslin,0.01,1,0.01,mean,precise,30000.0,polished-sweep-77
524,{'runtime': 196},0.3800394386209535,0.3817043301987054,1.2212453270876722e-14,0,197.5554280281067,False,1699610962.701602,0.38087188440982944,330-390,moslin,0.01,1,0.01,mean,precise,30000.0,wobbly-sweep-76
525,{'runtime': 454},0.43007374544553295,0.5594667833914254,1.9095836023552692e-14,0,454.98582553863525,False,1699611210.7601185,0.4947702644184792,270-330,moslin,0.01,1,0.01,mean,precise,30000.0,resilient-sweep-75
526,{'runtime': 168},0.5650664269317198,0.6120496659441917,7.327471962526033e-15,0,170.69314980506897,True,1699610924.8557415,0.5885580464379558,210-270,moslin,0.01,1,0.01,mean,precise,30000.0,daily-sweep-74
527,{'runtime': 49},0.656578032784344,0.6661203412722624,3.397282455352979e-14,0,50.089038133621216,False,1699610778.4388871,0.6613491870283033,170-210,moslin,0.01,1,0.01,mean,precise,30000.0,logical-sweep-73
528,{'runtime': 84},0.3225999210107717,0.3128718584983617,2.2160051571518127e-13,0,84.77141618728638,False,1699610805.9571292,0.3177358897545667,450-510,moslin,0.01,1,0.001,mean,abpxp,30000.0,devoted-sweep-72
529,{'runtime': 136},0.3864747167234497,0.5049996307275215,9.037215420448774e-14,0,137.42782163619995,False,1699610854.4030056,0.4457371737254856,390-450,moslin,0.01,1,0.001,mean,abpxp,30000.0,feasible-sweep-71
530,{'runtime': 491},0.7610413788947024,0.8433891055051081,1.4643841694805817e-13,0,492.3075201511383,False,1699611199.2162745,0.8022152421999053,330-390,moslin,0.01,1,0.001,mean,abpxp,30000.0,rich-sweep-70
531,{'runtime': 1245},0.647050559124232,0.7743453605482428,1.078026556911027e-13,0,1245.9367065429688,False,1699611948.0826955,0.7106979598362374,270-330,moslin,0.01,1,0.001,mean,abpxp,30000.0,vital-sweep-69
532,{'runtime': 358},0.9406775339003136,1.1604897573318156,8.992806499463769e-14,0,359.0609657764435,False,1699611059.2872448,1.0505836456160649,210-270,moslin,0.01,1,0.001,mean,abpxp,30000.0,misty-sweep-68
533,{'runtime': 66},1.3527733192430589,1.529204798574237,1.1501910535116622e-13,0,66.61454606056213,False,1699610745.499483,1.4409890589086478,170-210,moslin,0.01,1,0.001,mean,abpxp,30000.0,grateful-sweep-67
534,{'runtime': 65},0.2664547519183133,0.27100506521513185,1.035838081975271e-13,0,65.94808578491211,False,1699610733.5810158,0.2687299085667226,450-510,moslin,0.01,1,0.001,mean,precise,30000.0,fiery-sweep-66
535,{'runtime': 78},0.2680014893145908,0.32505061484429437,1.680877659282487e-13,0,79.57003021240234,False,1699610747.2049532,0.2965260520794426,390-450,moslin,0.01,1,0.001,mean,precise,30000.0,major-sweep-65
536,{'runtime': 200},0.3968131146783925,0.3837466081925012,1.4810375148499588e-13,0,200.61743307113647,False,1699610850.4488971,0.3902798614354469,330-390,moslin,0.01,1,0.001,mean,precise,30000.0,rich-sweep-64
537,{'runtime': 401},0.4425230232693194,0.5623773879567873,7.549516567451064e-14,0,402.2559447288513,False,1699611045.6105957,0.5024502056130533,270-330,moslin,0.01,1,0.001,mean,precise,30000.0,vocal-sweep-63
538,{'runtime': 177},0.5750924760576572,0.6010239555682085,3.2862601528904634e-14,0,177.92917251586914,False,1699610819.4635923,0.5880582158129328,210-270,moslin,0.01,1,0.001,mean,precise,30000.0,spring-sweep-62
539,{'runtime': 48},0.6617942232852313,0.6708099863412418,1.7319479184152445e-13,0,48.58182764053345,False,1699610683.6313076,0.6663021048132365,170-210,moslin,0.01,1,0.001,mean,precise,30000.0,vibrant-sweep-61
540,{'runtime': 38},0.6348798285694487,0.6512966395014911,1.2653432879261572e-07,0,38.797526836395264,True,1699610661.408944,0.6430882340354699,450-510,OT,0.0,1,0.5,mean,abpxp,30000.0,peach-sweep-60
541,{'runtime': 69},0.7466015894670093,0.7622709761244344,5.551115123125784e-16,0,70.54520511627197,True,1699610682.03926,0.7544362827957218,390-450,OT,0.0,1,0.5,mean,abpxp,30000.0,pious-sweep-59
542,{'runtime': 312},0.9292954623668632,0.9339643392667564,1.2918425340568973e-07,0,312.96982979774475,True,1699610919.9835918,0.93162990081681,330-390,OT,0.0,1,0.5,mean,abpxp,30000.0,floral-sweep-58
543,{'runtime': 1117},0.8875851639675378,0.8779603962262748,2.220446049250313e-16,0,1116.3609969615936,True,1699611726.6798038,0.8827727800969063,270-330,OT,0.0,1,0.5,mean,abpxp,30000.0,worthy-sweep-57
544,{'runtime': 308},0.905942338440803,0.9015185298482962,2.0921960275366305e-07,0,309.4320900440216,True,1699610896.732865,0.9037304341445496,210-270,OT,0.0,1,0.5,mean,abpxp,30000.0,copper-sweep-56
545,{'runtime': 40},0.9659020000877464,0.9759849243314156,1.445135265898401e-07,0,40.65091419219971,True,1699610619.0651672,0.9709434622095808,170-210,OT,0.0,1,0.5,mean,abpxp,30000.0,frosty-sweep-55
546,{'runtime': 24},0.5417862894500076,0.5497284015250115,0.0,0,24.77530336380005,True,1699610590.1299534,0.5457573454875095,450-510,OT,0.0,1,0.5,mean,precise,30000.0,frosty-sweep-54
547,{'runtime': 35},0.6484306805957554,0.6497487287553735,1.0864643629204809e-07,0,36.16315674781799,True,1699610601.6304307,0.6490897046755644,390-450,OT,0.0,1,0.5,mean,precise,30000.0,lively-sweep-53
548,{'runtime': 128},0.7287803883497932,0.719811581421391,3.3306690738754696e-16,0,128.8637194633484,True,1699610690.6452594,0.7242959848855921,330-390,OT,0.0,1,0.5,mean,precise,30000.0,serene-sweep-52
549,{'runtime': 355},0.8025576391850205,0.8056071224843488,8.881784197001252e-16,0,355.7660450935364,True,1699610883.2466972,0.8040823808346846,270-330,OT,0.0,1,0.5,mean,precise,30000.0,cosmic-sweep-51
550,{'runtime': 118},0.8618747471059959,0.8535154630156815,1.3328572845416886e-07,0,119.44613718986513,True,1699610634.9971871,0.8576951050608387,210-270,OT,0.0,1,0.5,mean,precise,30000.0,earthy-sweep-50
551,{'runtime': 24},0.7647844908391472,0.7531530102208607,1.9868851008908448e-10,0,24.90782070159912,True,1699610541.6631348,0.758968750530004,170-210,OT,0.0,1,0.5,mean,precise,30000.0,easy-sweep-49
552,{'runtime': 36},0.23197522079260743,0.2415315655310397,2.9840634674371813e-07,0,36.97377920150757,True,1699610545.2962472,0.2367533931618236,450-510,OT,0.0,1,0.1,mean,abpxp,30000.0,glamorous-sweep-48
553,{'runtime': 71},0.30977487234125545,0.38087141034509703,0.0,0,72.12144565582275,True,1699610566.0474987,0.3453231413431762,390-450,OT,0.0,1,0.1,mean,abpxp,30000.0,icy-sweep-47
554,{'runtime': 293},0.6719092999021565,0.714004961576883,5.387545287671713e-07,0,294.24261593818665,True,1699610787.811622,0.6929571307395197,330-390,OT,0.0,1,0.1,mean,abpxp,30000.0,proud-sweep-46
555,{'runtime': 1028},0.5047044169061043,0.5082260647120594,6.661338147750939e-16,0,1029.5330724716189,True,1699611523.0952735,0.506465240809082,270-330,OT,0.0,1,0.1,mean,abpxp,30000.0,wobbly-sweep-45
556,{'runtime': 307},0.6989938834355947,0.7395144190946653,7.861704026668193e-07,0,308.48840522766113,True,1699610785.1336672,0.71925415126513,210-270,OT,0.0,1,0.1,mean,abpxp,30000.0,dry-sweep-44
557,{'runtime': 40},0.9494354140774174,1.0393882814365722,6.032764811036984e-07,0,40.73831248283386,True,1699610510.9615064,0.9944118477569948,170-210,OT,0.0,1,0.1,mean,abpxp,30000.0,stellar-sweep-43
558,{'runtime': 22},0.15729316110347155,0.15470292537627955,1.1102230246251563e-16,0,23.323079824447632,True,1699610489.8038309,0.15599804323987554,450-510,OT,0.0,1,0.1,mean,precise,30000.0,sunny-sweep-42
559,{'runtime': 34},0.17795835591713313,0.18816822803212563,2.807864460940835e-07,0,35.47419095039368,True,1699610499.726872,0.1830632919746294,390-450,OT,0.0,1,0.1,mean,precise,30000.0,prime-sweep-41
560,{'runtime': 109},0.33031597457755546,0.31982931533286413,0.0,0,109.99992275238036,True,1699610559.1439488,0.3250726449552098,330-390,OT,0.0,1,0.1,mean,precise,30000.0,eternal-sweep-40
561,{'runtime': 311},0.3689237545457682,0.4035580968488262,0.0,0,312.05999994277954,True,1699610751.240119,0.3862409256972972,270-330,OT,0.0,1,0.1,mean,precise,30000.0,smooth-sweep-39
562,{'runtime': 105},0.4734970756643976,0.47968350524340936,4.334792678140076e-07,0,105.6646921634674,True,1699610542.374422,0.4765902904539035,210-270,OT,0.0,1,0.1,mean,precise,30000.0,gentle-sweep-38
563,{'runtime': 23},0.4414966538134744,0.4319082258048962,2.6170084210797032e-08,0,24.08507084846497,True,1699610453.8510668,0.43670243980918527,170-210,OT,0.0,1,0.1,mean,precise,30000.0,pious-sweep-37
564,{'runtime': 42},0.22040419803764963,0.2200644172704312,0.00019793107763721451,0,43.54550385475159,False,1699610474.08405,0.2202343076540404,450-510,OT,0.0,1,0.05,mean,abpxp,30000.0,cool-sweep-36
565,{'runtime': 68},0.2688158928769477,0.36122851566907294,0.0,0,69.22869300842285,True,1699610497.680699,0.3150222042730103,390-450,OT,0.0,1,0.05,mean,abpxp,30000.0,visionary-sweep-35
566,{'runtime': 289},0.5892419949098991,0.6586519607761967,9.802393834412726e-07,0,290.6529607772827,True,1699610706.920118,0.623946977843048,330-390,OT,0.0,1,0.05,mean,abpxp,30000.0,sunny-sweep-34
567,{'runtime': 1085},0.4663748060935641,0.5132742411400809,2.220446049250313e-16,0,1085.7022433280945,True,1699611496.4712734,0.4898245236168225,270-330,OT,0.0,1,0.05,mean,abpxp,30000.0,stilted-sweep-33
568,{'runtime': 326},0.7003720156328672,0.7958709103535953,1.3615623964957637e-06,0,327.4525692462921,True,1699610735.9463153,0.7481214629932312,210-270,OT,0.0,1,0.05,mean,abpxp,30000.0,warm-sweep-32
569,{'runtime': 40},1.0155231231996888,1.135973026602878,1.091413716736156e-06,0,40.73444104194641,True,1699610446.773332,1.075748074901283,170-210,OT,0.0,1,0.05,mean,abpxp,30000.0,hardy-sweep-31
570,{'runtime': 22},0.15766433480809483,0.1545539125444181,1.1102230246251563e-16,0,23.476537227630615,True,1699610412.4488685,0.15610912367625646,450-510,OT,0.0,1,0.05,mean,precise,30000.0,swift-sweep-30
571,{'runtime': 32},0.15961273319429786,0.17952330066552422,4.843307772617322e-07,0,33.491092681884766,True,1699610409.4147496,0.16956801692991105,390-450,OT,0.0,1,0.05,mean,precise,30000.0,feasible-sweep-29
572,{'runtime': 106},0.2673388230608138,0.2676268569179969,2.220446049250313e-16,0,107.03402781486513,True,1699610475.178728,0.26748283998940536,330-390,OT,0.0,1,0.05,mean,precise,30000.0,silver-sweep-28
573,{'runtime': 106},0.4312810209516219,0.4458411746185629,7.265936783351634e-07,0,105.90951204299928,True,1699610477.2248352,0.4385610977850924,210-270,OT,0.0,1,0.05,mean,precise,30000.0,ruby-sweep-26
574,{'runtime': 330},0.3164807768473505,0.38082398038373205,0.0,0,331.1536159515381,True,1699610700.456788,0.34865237861554127,270-330,OT,0.0,1,0.05,mean,precise,30000.0,fancy-sweep-27
575,{'runtime': 42},0.28225141710785195,0.2775426730498819,0.001193051739319051,0,43.33215880393982,False,1699610410.9934409,0.2798970450788669,450-510,OT,0.0,1,0.01,mean,abpxp,30000.0,winter-sweep-24
576,{'runtime': 29},0.4678297438723011,0.46328932729693134,1.1102230246251563e-16,0,25.38991951942444,True,1699610396.6984956,0.4655595355846162,170-210,OT,0.0,1,0.05,mean,precise,30000.0,proud-sweep-25
577,{'runtime': 69},0.327736702382154,0.4513421489777524,2.220446049250313e-16,0,65.36082029342651,True,1699610430.522715,0.3895394256799532,390-450,OT,0.0,1,0.01,mean,abpxp,30000.0,ethereal-sweep-23
578,{'runtime': 1035},0.5826213332805287,0.6920954633432225,5.551115123125784e-16,0,1029.786682844162,True,1699611394.940292,0.6373583983118756,270-330,OT,0.0,1,0.01,mean,abpxp,30000.0,vivid-sweep-21
579,{'runtime': 285},0.674250814764274,0.7581818250295865,4.467144962272407e-06,0,284.6044764518738,True,1699610649.7434194,0.7162163198969302,330-390,OT,0.0,1,0.01,mean,abpxp,30000.0,stilted-sweep-22
580,{'runtime': 265},0.8664903291154015,1.0507252437086811,5.954939742758292e-06,0,266.43353748321533,True,1699610626.8723836,0.9586077864120413,210-270,OT,0.0,1,0.01,mean,abpxp,30000.0,revived-sweep-20
581,{'runtime': 38},1.2515468938221592,1.42250180735874,4.995054295742207e-06,0,39.167972564697266,True,1699610393.108039,1.3370243505904496,170-210,OT,0.0,1,0.01,mean,abpxp,30000.0,clean-sweep-19
582,{'runtime': 24},0.2212163799174481,0.2255316414353615,2.220446049250313e-16,0,23.794074058532715,True,1699610373.8803551,0.2233740106764048,450-510,OT,0.0,1,0.01,mean,precise,30000.0,jumping-sweep-18
583,{'runtime': 40},0.22699468465469733,0.27120577352083447,2.128720314020782e-06,0,34.54396438598633,True,1699610384.6376145,0.2491002290877659,390-450,OT,0.0,1,0.01,mean,precise,30000.0,scarlet-sweep-17
584,{'runtime': 112},0.3270004137252822,0.3331927839475197,2.220446049250313e-16,0,106.94225645065308,True,1699610457.0285385,0.33009659883640097,330-390,OT,0.0,1,0.01,mean,precise,30000.0,charmed-sweep-16
585,{'runtime': 358},0.3918955556621413,0.5020853153702457,2.220446049250313e-16,0,353.51244378089905,True,1699610696.9196098,0.44699043551619344,270-330,OT,0.0,1,0.01,mean,precise,30000.0,fearless-sweep-15
586,{'runtime': 105},0.5276397387762944,0.5630688540837453,3.184006661660632e-06,0,102.2890558242798,True,1699610445.7130115,0.5453542964300199,210-270,OT,0.0,1,0.01,mean,precise,30000.0,icy-sweep-14
587,{'runtime': 28},0.612112431027362,0.6155366955461476,1.1193395279551763e-06,0,23.807966947555546,True,1699610348.0622048,0.6138245632867548,170-210,OT,0.0,1,0.01,mean,precise,30000.0,smart-sweep-13
588,{'runtime': 38},0.3139423979937865,0.3092395747632573,2.0988239897157257e-05,0,35.71711707115173,True,1699610359.9787211,0.3115909863785219,450-510,OT,0.0,1,0.001,mean,abpxp,30000.0,vibrant-sweep-12
589,{'runtime': 69},0.3599957325511295,0.4935374961133042,3.3306690738754696e-16,0,66.489830493927,True,1699610390.7519236,0.42676661433221685,390-450,OT,0.0,1,0.001,mean,abpxp,30000.0,fallen-sweep-11
590,{'runtime': 301},0.749092263817074,0.8346293109253136,4.455390557578376e-05,0,298.41724848747253,True,1699610622.6555357,0.7918607873711938,330-390,OT,0.0,1,0.001,mean,abpxp,30000.0,northern-sweep-10
591,{'runtime': 1127},0.6331717952167103,0.7634975308040611,1.7763568394002505e-15,0,1126.1153116226196,True,1699611450.3649187,0.6983346630103857,270-330,OT,0.0,1,0.001,mean,abpxp,30000.0,vocal-sweep-9
592,{'runtime': 278},0.9249003911777508,1.14360572871517,5.911480823583837e-05,0,274.30211186408997,True,1699610591.8037198,1.0342530599464603,210-270,OT,0.0,1,0.001,mean,abpxp,30000.0,easy-sweep-8
593,{'runtime': 41},1.320868858871917,1.5169937843296553,3.959544066878262e-05,0,38.983819246292114,True,1699610351.9400733,1.4189313216007862,170-210,OT,0.0,1,0.001,mean,abpxp,30000.0,whole-sweep-7
594,{'runtime': 30},0.2502577252175928,0.26018149960576237,4.284441254776006e-06,0,28.789430379867554,True,1699610341.7257814,0.25521961241167757,450-510,OT,0.0,1,0.001,mean,precise,30000.0,misunderstood-sweep-6
595,{'runtime': 40},0.2621961252006822,0.31808602438536043,2.316585535466764e-05,0,35.3182008266449,True,1699610348.2649498,0.2901410747930213,390-450,OT,0.0,1,0.001,mean,precise,30000.0,solar-sweep-5
596,{'runtime': 111},0.5629850852031643,0.6095921436782575,3.1440467226140356e-05,0,105.80029463768004,True,1699610415.0033777,0.5862886144407109,210-270,OT,0.0,1,0.001,mean,precise,30000.0,clean-sweep-2
597,{'runtime': 343},0.4271593269715845,0.55484739097962,4.440892098500626e-16,0,340.2541103363037,True,1699610649.4705243,0.4910033589756022,270-330,OT,0.0,1,0.001,mean,precise,30000.0,rose-sweep-3
598,{'runtime': 116},0.37248350757150506,0.3771456476486198,6.661338147750939e-16,0,111.3373658657074,True,1699610420.559686,0.3748145776100624,330-390,OT,0.0,1,0.001,mean,precise,30000.0,fresh-sweep-4
599,{'runtime': 28},0.6532252648665625,0.66236224161983,1.1903107139277225e-05,0,27.35426354408264,True,1699610336.5974505,0.6577937532431963,170-210,OT,0.0,1,0.001,mean,precise,30000.0,devout-sweep-1
600,{'runtime': 20},0.6268029680420406,0.636052030628503,2.220446049250313e-16,0,21.01556134223938,True,1699377306.6314745,0.6314274993352718,450-510,LineageOT,,1,0.5,mean,abpxp,,sweepy-sweep-60
601,{'runtime': 42},0.7379352149231442,0.7499228674883693,0.0,0,43.151301860809326,True,1699377321.2722,0.7439290412057568,390-450,LineageOT,,1,0.5,mean,abpxp,,winter-sweep-59
602,{'runtime': 226},0.9166247291009816,0.925152611660711,3.3306690738754696e-16,0,227.51794600486755,True,1699377503.96286,0.9208886703808464,330-390,LineageOT,,1,0.5,mean,abpxp,,ethereal-sweep-58
603,{'runtime': 218},0.8698608427901112,0.8486254090934572,0.0,0,219.4612638950348,True,1699377463.3218029,0.8592431259417842,210-270,LineageOT,,1,0.5,mean,abpxp,,rich-sweep-56
604,{'runtime': 893},0.875781856470312,0.8566599832418739,1.1102230246251563e-16,0,894.4655442237854,True,1699378138.8491542,0.866220919856093,270-330,LineageOT,,1,0.5,mean,abpxp,,exalted-sweep-57
605,{'runtime': 21},0.9450490270220904,0.9426610571128604,2.220446049250313e-16,0,22.225460529327393,True,1699377266.0895436,0.9438550420674754,170-210,LineageOT,,1,0.5,mean,abpxp,,light-sweep-55
606,{'runtime': 13},0.5280711194773745,0.531138243020335,2.220446049250313e-16,0,14.899906873703005,True,1699377226.4165878,0.5296046812488547,450-510,LineageOT,,1,0.5,mean,precise,,mild-sweep-54
607,{'runtime': 19},0.6331387887939938,0.6285641442315466,1.1102230246251563e-16,0,20.07286167144775,True,1699377226.1384957,0.6308514665127702,390-450,LineageOT,,1,0.5,mean,precise,,golden-sweep-53
608,{'runtime': 70},0.8158550445642738,0.7955467216303285,1.1102230246251563e-16,0,71.291748046875,True,1699377275.46064,0.8057008830973011,330-390,LineageOT,,1,0.5,mean,precise,,exalted-sweep-52
609,{'runtime': 259},0.7903929168970623,0.7826471587327589,4.440892098500626e-16,0,260.707768201828,True,1699377451.0251892,0.7865200378149106,270-330,LineageOT,,1,0.5,mean,precise,,gallant-sweep-51
610,{'runtime': 65},0.8400034033942774,0.8198099297947035,0.0,0,66.8186686038971,True,1699377258.3887455,0.8299066665944904,210-270,LineageOT,,1,0.5,mean,precise,,fast-sweep-50
611,{'runtime': 13},0.7392258996896318,0.7179895919229168,0.0,0,13.860403299331663,True,1699377188.9554613,0.7286077458062743,170-210,LineageOT,,1,0.5,mean,precise,,radiant-sweep-49
612,{'runtime': 19},0.2184923470067764,0.21966343078186057,2.220446049250313e-16,0,20.124125480651855,True,1699377190.9686384,0.21907788889431845,450-510,LineageOT,,1,0.1,mean,abpxp,,laced-sweep-48
613,{'runtime': 36},0.2973260459752813,0.35500403214200554,0.0,0,37.02389645576477,True,1699377185.3914266,0.3261650390586434,390-450,LineageOT,,1,0.1,mean,abpxp,,stoic-sweep-47
614,{'runtime': 237},0.6336507632188363,0.6714220238196642,0.0,0,238.0391125679016,True,1699377378.1779606,0.6525363935192503,330-390,LineageOT,,1,0.1,mean,abpxp,,treasured-sweep-46
615,{'runtime': 967},0.46741485996748183,0.43303261185077574,0.0,0,969.347020149231,True,1699378091.560842,0.4502237359091288,270-330,LineageOT,,1,0.1,mean,abpxp,,ruby-sweep-45
616,{'runtime': 194},0.589726648850765,0.5877009566007497,2.220446049250313e-16,0,194.88495540618896,True,1699377313.118637,0.5887138027257574,210-270,LineageOT,,1,0.1,mean,abpxp,,balmy-sweep-44
617,{'runtime': 22},0.7764394540797664,0.8330695687576366,0.0,0,22.56599521636963,True,1699377120.342693,0.8047545114187016,170-210,LineageOT,,1,0.1,mean,abpxp,,drawn-sweep-43
618,{'runtime': 13},0.14240259035191163,0.13334979926977844,1.1102230246251563e-16,0,14.0192129611969,True,1699377102.60172,0.13787619481084504,450-510,LineageOT,,1,0.1,mean,precise,,toasty-sweep-42
619,{'runtime': 17},0.1542605085665818,0.15516514431887052,0.0,0,18.42862749099731,True,1699377104.0425484,0.15471282644272616,390-450,LineageOT,,1,0.1,mean,precise,,eager-sweep-41
620,{'runtime': 72},0.4247477818255925,0.38268849394587473,1.1102230246251563e-16,0,73.53948736190796,True,1699377156.5762284,0.4037181378857336,330-390,LineageOT,,1,0.1,mean,precise,,ancient-sweep-40
621,{'runtime': 212},0.3394218492419515,0.3329712306663456,2.220446049250313e-16,0,213.4029490947723,True,1699377289.073882,0.33619653995414855,270-330,LineageOT,,1,0.1,mean,precise,,zany-sweep-39
622,{'runtime': 61},0.4210681848939892,0.39913105898500334,0.0,0,62.000136613845825,True,1699377127.7536466,0.4100996219394963,210-270,LineageOT,,1,0.1,mean,precise,,light-sweep-38
623,{'runtime': 12},0.4212360551690197,0.4099351234431002,0.0,0,13.190673351287842,True,1699377069.488459,0.41558558930605993,170-210,LineageOT,,1,0.1,mean,precise,,feasible-sweep-37
624,{'runtime': 18},0.20534467175445764,0.19769081625414772,0.0,0,19.429107904434204,True,1699377062.85651,0.20151774400430267,450-510,LineageOT,,1,0.05,mean,abpxp,,silvery-sweep-36
625,{'runtime': 47},0.24752927165008495,0.32568868526786,0.0,0,48.102874755859375,True,1699377083.1100187,0.2866089784589725,390-450,LineageOT,,1,0.05,mean,abpxp,,resilient-sweep-35
626,{'runtime': 227},0.539483348437941,0.5969906167558757,3.3306690738754696e-16,0,228.24907279014587,True,1699377256.8300428,0.5682369825969084,330-390,LineageOT,,1,0.05,mean,abpxp,,atomic-sweep-34
627,{'runtime': 748},0.3995949962664551,0.3997399034056283,4.440892098500626e-16,0,749.555734872818,True,1699377776.742349,0.39966744983604174,270-330,LineageOT,,1,0.05,mean,abpxp,,generous-sweep-33
628,{'runtime': 202},0.5151943082394778,0.5546555132755867,1.1102230246251563e-16,0,203.65407729148865,True,1699377222.0601332,0.5349249107575322,210-270,LineageOT,,1,0.05,mean,abpxp,,spring-sweep-32
629,{'runtime': 19},0.7124233787924115,0.8084494165310973,1.1102230246251563e-16,0,20.244745016098022,True,1699377036.128653,0.7604363976617543,170-210,LineageOT,,1,0.05,mean,abpxp,,visionary-sweep-31
630,{'runtime': 13},0.14247866223325256,0.13336320391606002,1.1102230246251563e-16,0,14.145911693572998,True,1699377026.2726915,0.1379209330746563,450-510,LineageOT,,1,0.05,mean,precise,,rosy-sweep-30
631,{'runtime': 18},0.13360454245246045,0.144220036018445,2.220446049250313e-16,0,19.4488205909729,True,1699377019.328333,0.1389122892354527,390-450,LineageOT,,1,0.05,mean,precise,,lunar-sweep-29
632,{'runtime': 69},0.2785161438493937,0.24731162932373912,1.1102230246251563e-16,0,70.23554301261902,True,1699377070.112298,0.26291388658656645,330-390,LineageOT,,1,0.05,mean,precise,,charmed-sweep-28
633,{'runtime': 277},0.2599338286359496,0.2752663606152695,2.220446049250313e-16,0,278.33685088157654,True,1699377267.879074,0.2676000946256095,270-330,LineageOT,,1,0.05,mean,precise,,sleek-sweep-27
634,{'runtime': 58},0.3228082012581096,0.30995526326348044,0.0,0,59.53991985321045,True,1699377045.804766,0.316381732260795,210-270,LineageOT,,1,0.05,mean,precise,,upbeat-sweep-26
635,{'runtime': 13},0.36918653924495853,0.3511240868366476,0.0,0,13.817131519317629,True,1699376979.9566264,0.36015531304080306,170-210,LineageOT,,1,0.05,mean,precise,,true-sweep-25
636,{'runtime': 19},0.27076888162372914,0.25646622825857057,0.0,0,20.40827798843384,True,1699376983.322281,0.26361755494114986,450-510,LineageOT,,1,0.01,mean,abpxp,,celestial-sweep-24
637,{'runtime': 39},0.30701660131613884,0.4176432123146314,0.0,0,40.43283224105835,True,1699377002.0010262,0.3623299068153851,390-450,LineageOT,,1,0.01,mean,abpxp,,gentle-sweep-23
638,{'runtime': 228},0.5945740572913945,0.6716361399741091,4.440892098500626e-16,0,222.49979257583615,True,1699377170.148445,0.6331050986327518,330-390,LineageOT,,1,0.01,mean,abpxp,,summer-sweep-22
639,{'runtime': 26},0.7321380399987184,0.8977520209864265,0.0,0,22.94310712814331,True,1699376970.5861082,0.8149450304925725,170-210,LineageOT,,1,0.01,mean,abpxp,,worldly-sweep-19
640,{'runtime': 207},0.5125957675025442,0.61248176885919,2.220446049250313e-16,0,202.0239145755768,True,1699377149.6669226,0.5625387681808671,210-270,LineageOT,,1,0.01,mean,abpxp,,quiet-sweep-20
641,{'runtime': 947},0.509441804452635,0.5817600122367362,5.551115123125784e-16,0,946.2950043678284,True,1699377893.9506793,0.5456009083446856,270-330,LineageOT,,1,0.01,mean,abpxp,,soft-sweep-21
